reporting_start,reporting_end,campaign_name,delivery,results,result_indicator,reach,impressions,cost_per_result,amount_spent,end_date,frequency,link_clicks,button_clicks,comments,reactions,shares,engagement
12/30/17,12/30/17,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
12/30/17,12/30/17,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
12/30/17,12/30/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
12/30/17,12/30/17,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
12/30/17,12/30/17,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,354,actions:post_engagement,7909,8369,0.359943503,127.42,12/31/17,1.058161588,18,15,1,323,2,354
12/30/17,12/30/17,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
12/30/17,12/30/17,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
12/30/17,12/30/17,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
12/30/17,12/30/17,20171228-20180103 Traffic Homefinder,completed,79,actions:link_click,7577,9432,1.314556962,103.85,1/3/18,1.24481985,77,15,,10,1,90
12/30/17,12/30/17,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
12/29/17,12/29/17,20171215-20180103 Lead Gen Turnkey,completed,16,actions:leadgen.other,4951,5230,11.3525,181.64,1/7/18,1.056352252,90,0,,27,,119
12/29/17,12/29/17,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
12/29/17,12/29/17,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
12/29/17,12/29/17,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,808,1310,,24.89,12/31/17,1.621287129,2,1,,8,2,12
12/29/17,12/29/17,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
12/29/17,12/29/17,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
12/29/17,12/29/17,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
12/29/17,12/29/17,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
12/29/17,12/29/17,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
12/29/17,12/29/17,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,401,actions:post_engagement,6283,6632,0.307481297,123.3,12/31/17,1.055546713,24,18,,359,5,401
12/29/17,12/29/17,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
12/29/17,12/29/17,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
12/29/17,12/29/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
12/29/17,12/29/17,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
12/29/17,12/29/17,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
12/29/17,12/29/17,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
12/29/17,12/29/17,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
12/29/17,12/29/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
12/29/17,12/29/17,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
12/29/17,12/29/17,20171228-20180103 Traffic Homefinder,completed,70,actions:link_click,6945,8763,1.468428571,102.79,1/3/18,1.261771058,66,10,,20,,90
12/29/17,12/29/17,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
12/29/17,12/29/17,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
12/28/17,12/28/17,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
12/28/17,12/28/17,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
12/28/17,12/28/17,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
12/28/17,12/28/17,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
12/28/17,12/28/17,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
12/28/17,12/28/17,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
12/28/17,12/28/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
12/28/17,12/28/17,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
12/28/17,12/28/17,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
12/28/17,12/28/17,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
12/28/17,12/28/17,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
12/28/17,12/28/17,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
12/28/17,12/28/17,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
12/28/17,12/28/17,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
12/28/17,12/28/17,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
12/28/17,12/28/17,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,847,1592,,31.94,12/31/17,1.87957497,3,1,,8,,12
12/28/17,12/28/17,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
12/28/17,12/28/17,20171215-20180103 Lead Gen Turnkey,completed,7,actions:leadgen.other,4914,5161,22.36142857,156.53,1/7/18,1.05026455,74,0,,20,,96
12/28/17,12/28/17,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
12/28/17,12/28/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
12/28/17,12/28/17,20171228-20180103 Traffic Homefinder,completed,57,actions:link_click,6393,8248,1.381403509,78.74,1/3/18,1.290161114,56,12,,15,,72
12/28/17,12/28/17,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,475,actions:post_engagement,5946,6255,0.239410526,113.72,12/31/17,1.051967709,28,25,,434,4,475
12/27/17,12/27/17,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
12/27/17,12/27/17,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
12/27/17,12/27/17,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
12/27/17,12/27/17,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
12/27/17,12/27/17,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
12/27/17,12/27/17,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
12/27/17,12/27/17,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
12/27/17,12/27/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
12/27/17,12/27/17,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
12/27/17,12/27/17,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
12/27/17,12/27/17,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,884,1544,,32.02,12/31/17,1.746606335,10,5,,6,,18
12/27/17,12/27/17,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
12/27/17,12/27/17,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
12/27/17,12/27/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
12/27/17,12/27/17,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
12/27/17,12/27/17,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,597,actions:post_engagement,5196,5472,0.196164154,117.11,12/31/17,1.053117783,21,17,,570,3,597
12/27/17,12/27/17,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
12/27/17,12/27/17,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
12/27/17,12/27/17,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
12/27/17,12/27/17,20171215-20180103 Lead Gen Turnkey,completed,12,actions:leadgen.other,6915,7688,15.37083333,184.45,1/7/18,1.111785973,114,0,,28,,144
12/27/17,12/27/17,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
12/27/17,12/27/17,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
12/26/17,12/26/17,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
12/26/17,12/26/17,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
12/26/17,12/26/17,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,364,actions:post_engagement,2164,2250,0.108461538,39.48,12/31/17,1.03974122,14,11,,350,,364
12/26/17,12/26/17,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
12/26/17,12/26/17,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
12/26/17,12/26/17,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
12/26/17,12/26/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
12/26/17,12/26/17,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
12/26/17,12/26/17,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
12/26/17,12/26/17,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
12/26/17,12/26/17,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
12/26/17,12/26/17,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
12/26/17,12/26/17,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
12/26/17,12/26/17,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,1034,2172,,41.41,12/31/17,2.100580271,10,6,,9,1,20
12/26/17,12/26/17,20171215-20180103 Lead Gen Turnkey,completed,21,actions:leadgen.other,6193,7075,6.370952381,133.79,1/7/18,1.14241886,106,0,,41,1,150
12/26/17,12/26/17,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
12/26/17,12/26/17,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
12/26/17,12/26/17,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
12/26/17,12/26/17,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
12/26/17,12/26/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
12/26/17,12/26/17,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
12/26/17,12/26/17,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
12/25/17,12/25/17,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
12/25/17,12/25/17,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,,,0,0,,0,12/24/17,0,,0,,,,
12/25/17,12/25/17,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
12/25/17,12/25/17,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
12/25/17,12/25/17,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
12/25/17,12/25/17,20171215-20180103 Lead Gen Turnkey,completed,,,0,0,,0,1/7/18,0,,0,,,,
12/25/17,12/25/17,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
12/25/17,12/25/17,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
12/25/17,12/25/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
12/25/17,12/25/17,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
12/25/17,12/25/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
12/25/17,12/25/17,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,1489,2786,,50.6,12/31/17,1.871054399,18,6,,16,1,35
12/25/17,12/25/17,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
12/25/17,12/25/17,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
12/25/17,12/25/17,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
12/25/17,12/25/17,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
12/25/17,12/25/17,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
12/25/17,12/25/17,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
12/25/17,12/25/17,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
12/25/17,12/25/17,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
12/25/17,12/25/17,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
12/25/17,12/25/17,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
12/24/17,12/24/17,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
12/24/17,12/24/17,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
12/24/17,12/24/17,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,1422,2334,,54.76,12/31/17,1.641350211,27,9,,8,4,40
12/24/17,12/24/17,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
12/24/17,12/24/17,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
12/24/17,12/24/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
12/24/17,12/24/17,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
12/24/17,12/24/17,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
12/24/17,12/24/17,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
12/24/17,12/24/17,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
12/24/17,12/24/17,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,214,actions:post_engagement,4732,5011,0.537009346,114.92,12/24/17,1.05896027,11,7,,195,2,214
12/24/17,12/24/17,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
12/24/17,12/24/17,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
12/24/17,12/24/17,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
12/24/17,12/24/17,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
12/24/17,12/24/17,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
12/24/17,12/24/17,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
12/24/17,12/24/17,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
12/24/17,12/24/17,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
12/24/17,12/24/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
12/24/17,12/24/17,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
12/24/17,12/24/17,20171215-20180103 Lead Gen Turnkey,completed,10,actions:leadgen.other,3637,3806,10.795,107.95,1/7/18,1.046466868,56,0,1,8,,65
12/23/17,12/23/17,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
12/23/17,12/23/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
12/23/17,12/23/17,20171215-20171222 Traffic Rottet,completed,,,0,0,,0,12/22/17,0,,0,,,,
12/23/17,12/23/17,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
12/23/17,12/23/17,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
12/23/17,12/23/17,20171215-20171222 Traffic Turnkey,completed,,,0,0,,0,12/22/17,0,,0,,,,
12/23/17,12/23/17,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
12/23/17,12/23/17,20171215-20180103 Lead Gen Turnkey,completed,13,actions:leadgen.other,3664,3806,10.56769231,137.38,1/7/18,1.038755459,70,0,,27,,97
12/23/17,12/23/17,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
12/23/17,12/23/17,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
12/23/17,12/23/17,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
12/23/17,12/23/17,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
12/23/17,12/23/17,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,362,actions:post_engagement,8057,8822,0.457458564,165.6,12/24/17,1.094948492,25,21,,305,3,362
12/23/17,12/23/17,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
12/23/17,12/23/17,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
12/23/17,12/23/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
12/23/17,12/23/17,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,1177,1804,,36.8,12/31/17,1.53271028,25,13,,22,,48
12/23/17,12/23/17,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
12/23/17,12/23/17,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
12/23/17,12/23/17,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
12/23/17,12/23/17,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
12/23/17,12/23/17,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
12/22/17,12/22/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
12/22/17,12/22/17,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
12/22/17,12/22/17,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
12/22/17,12/22/17,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
12/22/17,12/22/17,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
12/22/17,12/22/17,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
12/22/17,12/22/17,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
12/22/17,12/22/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
12/22/17,12/22/17,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
12/22/17,12/22/17,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
12/22/17,12/22/17,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,500,actions:post_engagement,7078,7831,0.32692,163.46,12/24/17,1.106385985,23,12,,460,6,500
12/22/17,12/22/17,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
12/22/17,12/22/17,20171215-20171222 Traffic Rottet,completed,33,actions:link_click,3925,4848,1.420606061,46.88,12/22/17,1.235159236,31,8,,4,,37
12/22/17,12/22/17,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
12/22/17,12/22/17,20171215-20171222 Traffic Turnkey,completed,114,actions:link_click,5822,5988,0.979649123,111.68,12/22/17,1.028512539,110,5,,4,,118
12/22/17,12/22/17,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,991,1463,,32.54,12/31/17,1.476286579,19,3,1,14,1,36
12/22/17,12/22/17,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
12/22/17,12/22/17,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
12/22/17,12/22/17,20171215-20180103 Lead Gen Turnkey,completed,14,actions:leadgen.other,3153,3268,9.755714286,136.58,1/7/18,1.0364732,53,0,,26,,79
12/22/17,12/22/17,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
12/22/17,12/22/17,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
12/22/17,12/22/17,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
12/21/17,12/21/17,20171215-20171222 Traffic Turnkey,completed,160,actions:link_click,7002,7346,0.801125,128.18,12/22/17,1.04912882,152,10,,10,1,171
12/21/17,12/21/17,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
12/21/17,12/21/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",active,,,0,0,,0,2/5/18,0,,0,,,,
12/21/17,12/21/17,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
12/21/17,12/21/17,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
12/21/17,12/21/17,20180122-20180127 Lead Gen OO,completed,,,0,0,,0,1/27/18,0,,0,,,,
12/21/17,12/21/17,20180117-20180123 Lead Gen Turnkey,completed,,,0,0,,0,1/23/18,0,,0,,,,
12/21/17,12/21/17,"Post: ""Names have power. Learn more about the origins of...""",inactive,,,0,0,,0,1/15/18,0,,0,,,,
12/21/17,12/21/17,"Post: ""Shaken, not stirred: Bar Leather Apron provides...""",completed,,,0,0,,0,1/8/18,0,,0,,,,
12/21/17,12/21/17,"Post: ""From post-its to your iPhone, design is a part of...""",recently_completed,,,0,0,,0,1/29/18,0,,0,,,,
12/21/17,12/21/17,20171215-20180103 Lead Gen Turnkey,completed,14,actions:leadgen.other,3848,3985,10.94071429,153.17,1/7/18,1.035602911,68,0,,28,2,101
12/21/17,12/21/17,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
12/21/17,12/21/17,"Post: ""You‰Ûªve heard of smart homes, smart devices, and...""",completed,,,0,0,,0,1/23/18,0,,0,,,,
12/21/17,12/21/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
12/21/17,12/21/17,20171221-20171231 'A'ali'i Blog Retargeting,completed,,,333,385,,7.29,12/31/17,1.156156156,1,1,,5,,6
12/21/17,12/21/17,"Post: ""Who was Ossipoff and what is mid-century modern...""",completed,,,0,0,,0,1/19/18,0,,0,,,,
12/21/17,12/21/17,"Post: ""Catch a movie, take a free yoga class or meet up...""",completed,,,0,0,,0,12/31/17,0,,0,,,,
12/21/17,12/21/17,"Post: ""From Nobu to Piggy Smalls, find some of...""",completed,268,actions:post_engagement,2255,2398,0.209029851,56.02,12/24/17,1.063414634,9,7,2,249,2,268
12/21/17,12/21/17,20171215-20171222 Traffic Rottet,completed,37,actions:link_click,4219,5679,1.855675676,68.66,12/22/17,1.346053567,37,10,,4,,41
12/21/17,12/21/17,2018011-20180117 Traffic Private Lanai,inactive,,,0,0,,0,1/17/18,0,,0,,,,
12/21/17,12/21/17,20180109-20180115 'A'ali'i Blog Retargeting,completed,,,0,0,,0,1/15/18,0,,0,,,,
12/21/17,12/21/17,20180111-20180119 Lead Gen Private Lanai,completed,,,0,0,,0,1/19/18,0,,0,,,,
12/20/17,12/20/17,20180129-20180202 Lead Gen OO,recently_completed,,,0,0,,0,2/2/18,0,,0,,,,
12/20/17,12/20/17,20180109-20180111 Lead Gen Turnkey,completed,,,0,0,,0,1/11/18,0,,0,,,,
12/20/17,12/20/17,20180204-20180204 Lead Gen OO,active,,,0,0,,0,2/4/18,0,,0,,,,
12/20/17,12/20/17,"Post: ""Honolulu‰Ûªs art scene has never been more...""",inactive,,,0,0,,0,2/5/18,0,,0,,,,
12/20/17,12/20/17,20171228-20180103 Traffic Homefinder,completed,,,0,0,,0,1/3/18,0,,0,,,,
